id_caso,nombre,nombre_publico,id_ciudad,id_departamento,longitud,latitud,hecho,dinero_juego,dinero_apropiado,id_caso_emblematico,id_icono,id_usuario_creacion,fecha_registro,fecha_informacion_actualizada,publico,activo,subtitulo_publico,no_disponible_dinero_juego,no_disponible_dinero_apropiado,no_disponible_dinero_recuperado,id_rango_dinero,nombrePublico,subtituloPublico,id_actor,nombre_actor,tipo_participacion,tipo_actor_individual,tipo_actor_colectivo,institucion,cargo,rama_poder_publico,autoridad_politica,partido,ciudad,ciudad_codigo_dane,departamento,departamento_codigo_dane,sector,mes_hecho,ano_hecho,ano_final_hecho,dinamica_corrupcion,naturaleza_corrupcion,tipo_corrupcion,medida_anticorrupcion,delito,caso_emblematico,situacion_judicial,detalle_sancion,tipo_investigacion,tipo_etapa_procesal,nombre_actor_autoridad,fecha_historial
62,"2008-2011, Buenos Aires, Cauca, Corrupción Administrativa , alcalde y Secretario de Gobierno",Resultaron cuñados,975,595,-76.643755,3.01334,"El alcalde de Buenos Aires-Cauca (2008-2011), Clemente Lucumí Golú habría cometido una falta disciplinaria al nombrar a la cabeza de la Secretaría de Gobierno a un individuo sometido a inhabilidad y sin los requerimientos mínimos para ocupar el cargo. La inhabilidad del individuo recaería sobre su matrimonio con la hermana del Personero municipal al momento de su nombramiento. En 2010, la Procuraduría sancionó a los involucrados: el mandatario del municipio fue destituido e inhabilitado por 15 años mientras que el ex Secretario de Gobierno Urdely Carabalí Carbonero, fue destituido e inhabilitado por 11 años.",,,3,2,1,2017-07-19T10:58:33Z,2010-07-15T05:00:00Z,1,1,Alcalde de Buenos Aires (2008-2011)  nombra a funcionarios públicos que no cumplían requistos mínimos,1,1,0,7,Resultaron cuñados,Alcalde de Buenos Aires (2008-2011)  nombra a funcionarios públicos que no cumplían requistos mínimos,260. 27. 261,Clemente Lucumí Golú. Urdely Carabalí Carbonero,Actor involucrado. Actor de Conocimiento,Autoridad electa por votación popular.  Servidores públicos,Entidades del Estado,Alcaldía de Buenos Aires.,Alcalde (2008-2011). Secretaria de Gobierno y Participación Ciudadana Municipal de Buenos Aires,Rama Ejecutiva. Organismos de control,1. 0,Partido Liberal Colombiano.,BUENOS AIRES,19110,CAUCA,19000,Función Pública,,2008,2011,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional,Bajos estándares éticos",Decisiones de planta de personal,Corrupción Administrativa,,Tráfico de influencias,Territorios de concentración/consolidación,Sancionado disciplinariamente,Destituido e inhabilitado por 15 años. Destituido e inhabilitado por 14 años,Disciplinaria,Fallo: Sanción,Procuraduría General de la Nación,2010
63,"2011, Buenos Aires, Cauca, Corrupción Administrativa, alcalde incurre en irregularidades contractuales",No era tan urgente,975,595,-76.63517193115234,3.0109400610100674,"En febrero de 2011, el alcalde de Buenos Aires Clemente Lucumí Golú (2008-2011) habría declarado estado de ""urgencia manifiesta"" debido a la ola invernal. Bajo el marco de la ""urgencia manifiesta"", el mandatario habría celebrado ocho contratos de consultoría y de obras sin abrir un proceso de licitación. Sin embargo, los contratos se habrían celebrado apenas tres y cuatro meses después de la declaración de urgencia manifiesta, tiempo en el cual la Alcaldía habría podido llevar a cabo un proceso de licitación abierta, asegurando así la objetividad en la selección de los contratistas. En abril del 2015 la Procuraduría emitió pliego de cargos en contra del mandatario por adjudicar los contratos directamente (""a dedo"").",,,3,,1,2017-07-19T11:00:10Z,2017-04-22T05:00:00Z,1,1,Alcalde de Buenos Aires (2008-2011) celebra 8 contratos evadiendo licitación pública,1,1,0,7,No era tan urgente,Alcalde de Buenos Aires (2008-2011) celebra 8 contratos evadiendo licitación pública,260. 27,Clemente Lucumí Golú,Actor involucrado. Actor de Conocimiento,Autoridad electa por votación popular.,Entidades del Estado,Alcaldía de Buenos Aires.,Alcalde (2008-2011),Rama Ejecutiva. Organismos de control,1. 0,Partido Liberal Colombiano.,BUENOS AIRES,19110,CAUCA,19000,Servicios Públicos y saneamiento básico,,2011,,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional,Bajos estándares éticos",Contratación pública,Corrupción Administrativa,,Otros,Territorios de concentración/consolidación,Imputado,,Disciplinaria,Formulación de pliego de cargos,Procuraduría General de la Nación,2015
64,"2009, Cauca, corrupción administrativa , urgencia manifiesta sin fundamentos jurídicos",Se le olvidó un pequeño detalle,,595,-76.79624030700683,2.5656788535741133,"En 2009, el gobernador encargado del Cauca (en reemplazo del gobernador para el periodo 2008-2011) habría incurrido en irregularidades relacionadas con un contrato de infraestructura firmado bajo un estado de ""urgencia manifiesta"" en el departamento tras el fenómeno de ""La Niña"". A pesar de que la Secretaría de Infraestructura transmitió el contrato de interventoría de las obras de emergencia en varios municipios a la Gobernación, el gobernador encargado no habría enviado este documento a la Contraloría Departamental del Cauca para que el ente de control supervisara la validez del documento. De este modo, el gobernador habría incumplido el proceso de verificación de la validez de las contrataciones bajo un estado de ""urgencia manifiesta"". Tras una investigación, en enero del 2015 la Procuraduría emitió pliego de cargos en contra del gobernador encargado.",,,3,2,1,2017-07-19T11:01:03Z,2015-01-20T05:00:00Z,1,1,Gobernador encargado del Cauca incurre en irregularidades contractuales bajo estado de urgencia manifiesta,1,1,0,7,Se le olvidó un pequeño detalle,Gobernador encargado del Cauca incurre en irregularidades contractuales bajo estado de urgencia manifiesta,262. 27,Álvaro Orlando Grijalba Gómez,Actor involucrado. Actor de Conocimiento,Servidores públicos.,Entidades del Estado,Gobernación de Cauca.,Gobernador Encargado,Rama Ejecutiva. Organismos de control,1. 0,,,,CAUCA,19000,Infraestructura y Planeación,,2009,,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional",Contratación pública,Corrupción Administrativa,,,Territorios de concentración/consolidación,Imputado,,Disciplinaria,Formulación de pliego de cargos,Procuraduría General de la Nación,2015
65,"2006-2012, Caloto, Cauca, Corrupción  Administrativa , Alcaldía de Caloto",Abogado por fuera de la ley,978,595,-76.40808099999998,3.033544,"En 2006, la Alcaldía de Caloto habría iniciado un proceso de cobro de impuestos que presuntamente Isagén S.A. debía al municipio. La Alcaldía habría contratado los servicios de un abogado de una empresa privada para llevar a cabo esta intervención fiscal. Durante el proceso, las cuentas de la compañía productora de energía fueron congeladas y fueron embargados alrededor de 2 mil millones de pesos: los honorarios del abogado habrían sido cubiertos por parte del dinero embargado. Sin embargo, en 2013, el Tesorero Municipal de Caloto fue acusado por un fiscal de la Unidad Anticorrupción por los delitos de prevaricato por acción, peculado por apropiación y falsedad ideológica en documento público. De acuerdo con los abogados defensores de Isagen, el proceso de intervención fiscal abierto por la Alcaldía de Caloto no tendría fundamentos, de acuerdo a la defensa de Isagen, y a la participación de un abogado externo a la administración del municipio violaría la ley.",2000000000,,3,2,1,2018-11-28T14:50:59Z,2014-10-09T05:00:00Z,1,1,Funcionarios de la Alcaldía de Caloto habría cometido irregularidades fiscales con Isagen S.A.,0,1,0,4,Abogado por fuera de la ley,Funcionarios de la Alcaldía de Caloto habría cometido irregularidades fiscales con Isagen S.A.,264. 265. 247. 322,Gustavo Toloza Celis. Jorge Santos Acosta. Jorge Edilson Arias Granada,Actor involucrado. Actor de Conocimiento,Servidores públicos.  Autoridad electa por votación popular,Entidades del Estado,Alcaldía municipal de Caloto- Cauca. Alcaldía de Caloto-Cauca. Alcaldía de Caloto,Tesorero Municipal. Jefe de la Oficina de Asesoría Jurídica. Alcalde (2012-2015),Rama Ejecutiva. Rama Judicial,0. 1,Alianza Social Independiente-ASI,CALOTO,19142,CAUCA,19000,Minas y Energía,,2006,2012,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional,Bajos estándares éticos",Manejo Fiscal,Corrupción Administrativa,,"Falsedad en documento público,Peculado,Prevaricato",Territorios de concentración/consolidación,Imputado,,Penal,Formulación de imputación,Fiscalía General de la Nación,2013
66,"2008, Caloto, Cauca, corrupción política , destitución 7 concejales",Los siete magníficos,978,595,-76.41391748681639,3.0448577156339334,"Siete concejales de Caloto habrían votado favorablemente en el voto de elección del Personero municipal a favor de un individuo inhabilitado para ocupar dicho cargo, al encontrarse ocupando un cargo en la Corporación Autónoma Regional del Cauca. De acuerdo a una investigación realizada por la Procuraduría, a pesar de tener conocimiento de la inhabilidad del nominado para Personero, los siete concejales involucrados en la elección votaron favorablemente por el individuo en cuestión. En 2010, la Procuraduría destituyó e inhabilitó a  los concejales Alejandro Antonio López Ulabarr, Colatino Moreno Zuluaga, Dagoberto Rodríguez, Gary Escobar Orejuela, Hernán Antonio Gómez Penagos, Rubén Darío Banguero y Víctor Manuel Alfaro Larrahondo por 13 años.",,,3,2,1,2017-07-19T11:04:09Z,2010-10-07T05:00:00Z,1,1,Destitución de 7 concejales de Caloto por elección irregular,1,1,0,7,Los siete magníficos,Destitución de 7 concejales de Caloto por elección irregular,268. 272. 269. 267. 271. 273. 266. 270,Alejandro Antonio López Ulabarry. Colatino Moreno Zuluaga. Dagoberto Rodríguez. Gary Escobar Orejuela. Hernán Antonio Gómez Penagos. Rubén Darío Banguero. Víctor Manuel Alfaro Larrahondo,Actor involucrado. Actor de Conocimiento,Autoridad electa por votación popular.,Entidades del Estado,Concejo Municipal de Caloto. Concejo Municipal  de Caloto,Concejal,Corporación Político-Administrativa. Organismos de control,0,Otro. Partido Conservador Colombiano.  Partido Liberal Colombiano,CALOTO,19142,CAUCA,19000,Electoral,,2008,,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional",Otros procesos administrativos,Corrupción Política,,,Territorios de concentración/consolidación,Sancionado disciplinariamente,Destituido e inhabilitado por 13 años,Disciplinaria,Fallo: Sanción,Procuraduría General de la Nación,2010
67,"2011, Tumaco-Nariño, corrupción administrativa , destitución alcalde de Tumaco (2008-2011)",Conexión en corto circuito,1271,604,-78.79032086242677,1.7879487334804436,"En 2016, El exalcalde de Tumaco Neftalí Correa Díaz (2008-2011) fue destituido  e inhabilitado por 14 años por irregularidades en un contrato firmado con una ONG en 2011 para dotar de internet a 36 instituciones educativas del puerto. Según la Procuraduría, el mandatario violó el principio de transparencia al seleccionar el modo de contratación omitiendo los procesos adecuados según la ley. La investigación también permitió comprobar que en el marco del convenio se desarrollaron actividades propias de la conectividad a internet y no de tipo científico y tecnológico, propósito real del convenio.",,,3,2,1,2018-08-22T10:47:58Z,2016-09-01T05:00:00Z,1,1,"Neftalí Correa, alcalde de Tumaco (2008-2011) destituido por falta de transparencia en proceso de contratación.",1,1,0,7,Conexión en corto circuito,"Neftalí Correa, alcalde de Tumaco (2008-2011) destituido por falta de transparencia en proceso de contratación.",249,Neftalí Correa Díaz,Actor involucrado,Autoridad electa por votación popular,,Alcaldía de Tumaco,Alcalde (2008-2011),Rama Ejecutiva,1,Partido Liberal Colombiano,TUMACO,52835,RIÑO,52000,Ciencia y tecnología,,2011,2011,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos",Contratación pública,Corrupción Administrativa,,Celebración indebida de contratos,Territorios de concentración/consolidación,Sancionado disciplinariamente,Destituido e Inhabilitado por 14 años,Disciplinaria,Fallo: Sanción,Procuraduría General de la Nación,2016
69,"2016, Tumaco-Nariño, corrupción administrativa , Alcaldesa de Tumaco",Todo queda entre familia..,1744,604,-77.35756083558192,1.2890147891815964,"En octubre de 2015, la alcaldesa elegida en el puerto de Tumaco para el periodo (2016-2019) María Emilsen Angulo,  fue investigada por presunta nulidad en su elección. Al parecer, la mandataria se encontraba inhabilitada para ocupar el cargo por tener un vínculo marital con el Subgerente Administrativo del Hospital San Andrés del municipio. Al preparar su defensa, la mandataria y su esposo emitieron documentación falsa para comprobar que en el cargo de Subgerente no se tenía control sobre el presupuesto ni facultades para contratar. Sin embargo, bajo denuncias del Gerente del hospital se comprobó la falsedad en las pruebas. En 2016, el Tribunal Administrativo de Nariño aprobó la demanda de nulidad electoral y solicitó cancelar la credencial que le otorgaba el cargo a la mandataria.",,,3,2,1,2017-07-19T14:45:20Z,2016-08-01T05:00:00Z,1,1,"María Emilsen Angulo,  alcaldesa de Tumaco defiende su elección con pruebas falsas.",1,1,0,7,Todo queda entre familia..,"María Emilsen Angulo,  alcaldesa de Tumaco defiende su elección con pruebas falsas.",279. 278,Jairo  Guagua Castillo. Maria Emilsen  Angulo,Actor involucrado,Servidores públicos. Autoridad electa por votación popular,,Hospital San Andrés de Tumaco. Alcaldía de Tumaco,Subgerente Administrativo. Alcaldesa (2016-2019),Rama Ejecutiva,0. 1,Otro,RIÑO,52480,RIÑO,52000,Función Pública,,2015,2015,"Ausencia o debilidad de medidas y/o políticas de conflictos de interés,Bajos niveles de denuncia",,Corrupción Administrativa,,,Territorios de concentración/consolidación,Sancionado disciplinariamente,Destituida e Inhabilitada  pero continúa en el cargo.,Disciplinaria,Investigación,Tribunal Administrativo de Nariño,2016. 2017
7,"2010-2011, Caquetá, Corrupción Administrativa , gobernador de Caquetá /compra computadores y plantas eléctricas",No están todos los que son,,594,-73.93598209999999,1.090983,"Entre 2010 y 2011, el gobernador de Caquetá (2010-2014), Germán Medina Triviño cometió irregularidades en el pliego de condiciones de una licitación para la compra de 320 computadores y 69 plantas eléctricas para escuelas de Caquetá, puesto que las condiciones de participación en la licitación no aseguraban la libre entrada de oferentes al proceso licitatorio. Tras una investigación por parte de la Procuraduría, el gobernador fue sancionado en enero del 2016 con una suspensión por dos meses, equivalente al pago de cerca de 15 millones de pesos.",,,3,2,1,2017-07-19T10:39:37Z,2016-01-18T05:00:00Z,1,1,Falta de transparencia en licitación para compra de computadores y plantas eléctricas,1,1,0,,No están todos los que son,Falta de transparencia en licitación para compra de computadores y plantas eléctricas,194. 27,Germán  Medina Triviño,Actor involucrado. Actor que realiza la denuncia. Actor de Conocimiento,Autoridad electa por votación popular.,Entidades del Estado,Gobernación de Caquetá.,Gobernador (2010-2014),Rama Ejecutiva. Organismos de control,1. 0,Partido Liberal Colombiano.,,,CAQUETA,18000,Educación,,2010,2011,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional,Bajos estándares éticos,Concentración de poder",Contratación pública,Corrupción Administrativa,,,Territorios de concentración/consolidación,Sancionado disciplinariamente,Sancionado por 2 meses,Disciplinaria,Fallo: Sanción,Procuraduría General de la Nación,2016
70,"2014, Tumaco-Nariño, corrupción administrativa, exalcalde de Tumaco",Se encargó de robar a Tumaco.,1271,604,-78.79115771163941,1.7877181757935066,"En 2014, la Fiscalía General de la Nación investigó al ex alcalde encargado de Tumaco por peculado por apropiación y celebración indebida de contratos que causaron la pérdida de 5 mil millones de pesos. El ex mandatario capturado hizo parte de los 62 alcaldes que tuvo Tumaco entre el 2001 y 2005. El hecho se dio a conocer por el ex vicepresidente de la República, Francisco Santos, quien denunció  el saqueo de los recursos públicos del municipio.",5000000000,5000000000,3,2,1,2018-08-22T10:48:14Z,2014-04-23T05:00:00Z,1,1,Fiscalía capturó a ex alcalde encargado de Tumaco sindicado de manejos corruptos.,0,0,0,4,Se encargó de robar a Tumaco.,Fiscalía capturó a ex alcalde encargado de Tumaco sindicado de manejos corruptos.,282. 281,Guillermo Rodríguez Rosero,Actor que realiza la denuncia. Actor involucrado,"Miembro de Partido político, movimiento y/o grupo significativo de ciudadanos. Servidores públicos",,Alcaldía municipal  de Tumaco,Alcalde municipal encargado (2014),Rama Ejecutiva,0. 1,Centro Democrático. Partido Cambio Radical,TUMACO,52835,RIÑO,52000,Función Pública,,2001,2005,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos",,Corrupción Administrativa,,"Celebración indebida de contratos ,Peculado",Territorios de concentración/consolidación,Capturado,,Penal,Investigación,Fiscalía 55 de Tumaco,2014
71,"2011-2013, Tumaco-Nariño, corrupción administrativa , Alcaldía de Tumaco","De todo, como en botica.",1271,604,-78.79242371429444,1.7879272862549718,"En 2013 se dieron a conocer varias investigaciones administrativas contra el alcalde de Tumaco (2012- 2015). La información la entregó la Procuraduría General de la Nación. De acuerdo con la investigación, el burgomaestre impidió que se cumpliera lo estipulado en el Plan de Desarrollo Territorial, al no facilitar las herramientas y garantías para tal fin.",,,3,2,1,2017-07-19T14:25:45Z,2016-10-09T05:00:00Z,1,1,Alcaldía de Tumaco inmersa en múltiples investigaciones por corrupción,1,1,0,7,"De todo, como en botica.",Alcaldía de Tumaco inmersa en múltiples investigaciones por corrupción,289. 250,Victor  Gallo,Actor que realiza la denuncia. Actor involucrado,Servidores públicos. Autoridad electa por votación popular,,Alcaldía de Tumaco,Alcalde (2012-2015),Organismos de control. Rama Ejecutiva,0,Otro,TUMACO,52835,RIÑO,52000,Otros,,2011,2013,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos,Extralimitación de funciones",Otros procesos administrativos,Corrupción Administrativa,,Fraudes,Territorios de concentración/consolidación,Investigado,,Disciplinaria,Investigación,Procuraduría General de la Nación,2013
72,"2011, Tumaco-Nariño, corrupción administrativa , Alcaldía de Tumaco",Desfalco por todo lo alto,1271,604,-78.7912998687172,1.7874634899428814,"En 2011, la Fiscalía General de la Nación acusó un ex alcalde encargado de Tumaco y el ex jefe de presupuesto del municipio por presunta responsabilidad en la apropiación irregular de una suma que rodea los 760 millones de pesos según la Fiscalía. La investigación está relacionada con el pago efectuado a una cooperativa prestadora de servicios de salud en 2003. Al mandatario se le acusó por haber incurrido en los delitos de peculado por apropiación y prevaricato por acción. El ex alcalde a 2011 tenía orden de captura y el ex jefe de presupuesto estaba privado de la libertad.",759818113,,3,2,1,2017-07-19T14:23:02Z,2011-12-31T05:00:00Z,1,1,Ex alcalde encargado de Tumaco (2003) se apropió de importante suma de dinero,0,1,0,3,Desfalco por todo lo alto,Ex alcalde encargado de Tumaco (2003) se apropió de importante suma de dinero,293. 291,Harold  Escrucería Grijalva. Mauro Marino  Oliva Jurado,Actor involucrado,Servidores públicos,,Alcaldía de Tumaco-Nariño,Jefe de presupuesto (2003). Alcalde encargado (2003),Rama Ejecutiva,0. 1,,TUMACO,52835,RIÑO,52000,Salud,,2011,2011,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos",Otros procesos administrativos,Corrupción Administrativa,,"Peculado,Prevaricato",Territorios de concentración/consolidación,Capturado. Imputado,Orden de captura,Penal,Acusación,Fiscalía General de la Nación,2011
73,"2011, Tumaco-Nariño, corrupción administrativa , ex jefe de presupuesto de Tumaco",Se gastó la plata en otra cosa.,1271,604,-78.79096727479936,1.7874205954803477,"En 2011, el ex jefe de Presupuesto de la Alcaldía de Tumaco, Harold Escrucería Grijalva, fue detenido de manera preventiva por la Unidad Nacional Anticorrupción debido a la expedición irregular de Certificados de Disponibilidad Presupuestal por más de 900 millones de pesos en 2003 , operación que según la Fiscalía, era inviable sin la autorización previa del Ministerio de Hacienda. Al parecer los dineros se giraron para cubrir una conciliación con funcionarios de la Alcaldía, así como para la adquisición de kits escolares y compra de materiales para la adecuación de escuelas. Al funcionario le fue imputado el delito de peculado por apropiación y se dictó medida de aseguramiento en la cárcel La Picota de Bogotá.",900000000,,3,2,1,2017-07-19T14:24:28Z,2011-01-05T05:00:00Z,1,1,Detenido el ex jefe de presupuesto de Tumaco.,0,1,0,3,Se gastó la plata en otra cosa.,Detenido el ex jefe de presupuesto de Tumaco.,293,Harold  Escrucería Grijalva,Actor involucrado,Servidores públicos,,Alcaldía de Tumaco-Nariño,Jefe de presupuesto (2003),Rama Ejecutiva,0,,TUMACO,52835,RIÑO,52000,Educación,,2003,2003,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos,Extralimitación de funciones",Manejo Fiscal,Corrupción Administrativa,,Peculado,Territorios de concentración/consolidación,Capturado,,Penal,Fallo: culpable,Fiscalía General de la Nación,2011
74,"2014, Nariño, corrupción administrativa , exdirector ICBF","""Cómo vamos ahí""",,604,-77.35756620000001,1.2889987,"En 2014, el exdirector del Instituto Colombiano de Bienestar Familiar (ICBF) en Nariño, Héctor Fabio  Quiroz, fue capturado junto con su compañera sentimental María Fernanda Muñoz, por pedir un soborno de 200 millones de pesos en contratos de alimentación escolar. El hecho se presentó en abril de 2013 al firmar un contrato otorgado a la Fundación Semillas para la Prosperidad por un valor de 3700 millones para otorgar refrigerios y una cartilla escolar a niños del departamento en el marco del programa ""De cero a siempre"". Posteriormente se ofreció una adición de 1134 millones al contrato a cambio de que el contratista pagara al funcionario y su compañera un 10% del dinero. El contratista al negarse a pagar esta suma fue amenazado y decidió pagarla. En 2015, el ex director fue condenado a 7 años de prisión y su compañera sentimental a 4 años y 5 meses.",483600000,,3,4,1,2018-08-22T10:48:38Z,2015-12-17T05:00:00Z,1,1,Capturado ex director del ICBF en Nariño por pedir sobornos en contratos de alimentación escolar.,0,1,0,4,"""Cómo vamos ahí""",Capturado ex director del ICBF en Nariño por pedir sobornos en contratos de alimentación escolar.,296. 298. 297,Héctor Fabio  Quiroz OrdoñeZ. Javier  Bastidas Chávez. María Fernanda Muñoz,Actor involucrado,Servidores públicos. Miembro del tercer sector,,Instituto Colombiano de Bienestar Familiar -ICBF Regional Nariño. Fundación Semillas para la Prosperidad,Director.,,0,,,,RIÑO,52000,Educación,,2013,2013,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos,Extralimitación de funciones",Contratación pública,Corrupción Administrativa,,"Celebración indebida de contratos ,Cohecho",Territorios de concentración/consolidación,Condenado penalmente.,,Penal,Fallo: culpable,Juzgado primero penal del circuito especializado de Pasto,2015
75,"2009, Nariño, corrupción privada , concesión vial",Otra movida chueca,,604,-77.35752328465571,1.2891488656909162,"En 2014, la Sociedad Desarrollo Vial de Nariño S.A.,Concesión Devinar S.A, encargada de construir  la concesión vial Rumichaca-Pasto-Chachaguí-Aeropuerto estuvo involucrada en irregularidades fiscales por un monto cercano a los 6700 millones de pesos. Según la Contraloría General de la República, no se tuvo en cuenta el modelo financiero ni el principio de economía al generar beneficios a su favor y a costa del Instituto Nacional de Concesiones (hoy Agencia Nacional de Infraestructura). A la sociedad se le imputó responsabilidad fiscal por este hecho puesto no se cumplieron los intereses de la comunidad que correspondía a la construcción de vías idóneas para los ciudadanos del departamento.",6698000000,,3,4,1,2017-07-19T14:16:04Z,2014-11-06T05:00:00Z,1,1,Sociedad de vías en Nariño involucrada en irregularidades fiscales,0,1,0,5,Otra movida chueca,Sociedad de vías en Nariño involucrada en irregularidades fiscales,300,Sociedad Desarrollo Vial de Nariño S.A. - Devinar S.A,Actor involucrado,,Tercer sector,Sociedad Desarrollo Vial de Nariño S.A. - Devinar S.A,,,0,,,,RIÑO,52000,Infraestructura y Planeación,,2009,2009,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos",Manejo Fiscal,Corrupción Privada,,,Territorios de concentración/consolidación,Responsable fiscalmente,,Fiscal,Fallo: con responsabilidad fiscal,Contraloría General de la República,2014
76,"2014, Nariño, corrupción privada , daño patrimonial por contrucción de vía","¿ Y la carretera? Regular, gracias.",,604,-77.36100345927736,1.2871284729177455,"En 2014, la Contraloría General de la República imputó responsabilidad fiscal por una suma de 8250 millones de pesos a las sociedades Elsamex Internacional Sucursal Colombia, MNV S.A. (propiedad del Grupo Nule), Ponce de León Asociados S.A e Ingenieros Consultores, todos miembros de la Unión Temporal Corredores Viales de Colombia y de Consultécnicos. Se determinó que no se había cumplido el objeto del contrato suscrito entre el Invías y la Unión Temporal en temas de calidad y criterios técnicos para la construcción de la vía Rumichaca-Pasto-Mojarras. El monto del daño fiscal era de 10845 millones de pesos. El ex alcalde Barraquilla (2008-2011) quién era miembro de la Unión Temporal Corredores Viales de Colombia y tenía una participación del  por ciento, pagó 2282 millones de pesos para resarcir el daño y no declararse responsable fiscal.",10845000,,3,4,1,2017-07-19T14:34:47Z,2014-07-03T05:00:00Z,1,1,"Unión Temporal ""Corredores Viales de Colombia"" incumplió contrato de  construcción de vías en Nariño.",0,1,0,6,"¿ Y la carretera? Regular, gracias.","Unión Temporal ""Corredores Viales de Colombia"" incumplió contrato de  construcción de vías en Nariño.",1452. 301. 302. 303,Consultores Técnicos y Económicos S.A. - Consultécnicos. Elsamex Internacional Sucursal Colombia. MNV S.A. Ponce de León Asociados S.A Ingenieros Consultores,Actor involucrado,,Tercer sector,Consultores Técnicos y Económicos S.A. - Consultécnicos. Elsamex Internacional. MNV S.A. Ponce de León Asociados S.A Ingenieros Consultores,,,0,,,,RIÑO,52000,Infraestructura y Planeación,,2014,2014,"Baja cultura del control institucional,Bajos estándares éticos",Manejo Fiscal,Corrupción Privada,,Detrimento patrimonial,Territorios de concentración/consolidación,Responsable fiscalmente,,Fiscal,Fallo: con responsabilidad fiscal,Contraloría General de la República,2014
77,"2015, Nariño, corrupción privada , falsificación de documentos en licitación",Jugaron con la peor carta.,,604,-77.35396131108394,1.289770980601791,"En 2015, la Secretaría de Transparencia de la Presidencia de la República denunció fraudes en documentos para la adjudicación del contrato para mejorar y reconstruir la vía Junín-Barbacoas por un monto de 12 mil millones de pesos provenientes de regalías del departamento. Se detectó que se había otorgado el contrato al consorcio Vías Nariño 2014 sin póliza de garantía y solamente con una carta firmada por la empresa Credi Structure S.A.S por un capital de sólo 10 millones. Ante las continuas denuncias de la Secretaría de Transparencia, se presentó la carta como reemplazo de la póliza. Sin embargo, se detectó que el documento era falso tanto en papelería como en sellos y firmas oficiales. La investigación también permitió esclarecer que el representante legal de la empresa que expidió la carta era una persona condenada penalmente por las autoridades colombianas.",12000000000,,3,4,1,2017-07-19T14:37:23Z,2016-07-07T05:00:00Z,1,1,Se entregaron documentos falsos para obtener contrato vial en Nariño.,0,1,0,1,Jugaron con la peor carta.,Se entregaron documentos falsos para obtener contrato vial en Nariño.,306. 305. 308,Consorcio Vías Nariño 2014. Gobernación de Nariño. Juan Carlos  Burvano Vallejo,Actor involucrado,Miembro del tercer sector,Tercer sector. Entidades del Estado.,Consorcio Vías Nariño 2014. Gobernación de Nariño,Representante Legal,Rama Ejecutiva,0,,,,RIÑO,52000,Infraestructura y Planeación,,2014,2015,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional,Bajos estándares éticos",Otros procesos administrativos,Corrupción Privada,Medidas estatales anticorrupción,"Falsedad en documento privado,Falsedad en documento público,Fraude procesal",Territorios de concentración/consolidación,Investigado. Condenado penalmente,,Penal,Investigación. Fallo: culpable,Fiscalía General de la Nación,2015. 2016
